"","period","province","district","count"
"2488","2019-10-01","Eastern","Lusangazi",869
"2489","2019-10-01","Eastern","Mambwe",3157
"2490","2019-10-01","Eastern","Nyimba",1071
"2491","2019-10-01","Eastern","Petauke",1984
"2492","2019-10-01","Eastern","Sinda",491
"2493","2019-10-01","Eastern","Vubwi",2291
"2494","2019-10-01","Luapula","Chembe",3471
"2495","2019-10-01","Luapula","Chienge",5902
"2496","2019-10-01","Luapula","Chifunabuli",7077
"2497","2019-10-01","Luapula","Chipili",2709
"2498","2019-10-01","Luapula","Kawambwa",7861
"2499","2019-10-01","Luapula","Lunga",1890
"2500","2019-10-01","Luapula","Mansa",15593
"2501","2019-10-01","Luapula","Milenge",4189
"2502","2019-10-01","Luapula","Mwansabombwe",5121
"2503","2019-10-01","Luapula","Mwense",8543
"2504","2019-10-01","Luapula","Nchelenge",10839
"2505","2019-10-01","Luapula","Samfya",7739
"2506","2019-10-01","Lusaka","Chilanga",162
"2507","2019-10-01","Lusaka","Chirundu",40
"2508","2019-10-01","Lusaka","Chongwe",321
"2509","2019-10-01","Lusaka","Kafue",224
"2510","2019-10-01","Lusaka","Luangwa",175
"2511","2019-10-01","Lusaka","Lusaka",1526
"2512","2019-10-01","Lusaka","Rufunsa",642
"2513","2019-10-01","Muchinga","Chama",3673
"2514","2019-10-01","Muchinga","Chinsali",4911
"2515","2019-10-01","Muchinga","Isoka",3867
"2516","2019-10-01","Muchinga","Kanchibiya",2781
"2517","2019-10-01","Muchinga","Lavushimanda",1492
"2518","2019-10-01","Muchinga","Mafinga",2666
"2519","2019-10-01","Muchinga","Mpika",4506
"2520","2019-10-01","Muchinga","Nakonde",3563
"2521","2019-10-01","Muchinga","Shiwang'andu",3216
"2522","2019-10-01","Northern","Chilubi",4205
"2523","2019-10-01","Northern","Kaputa",4085
"2524","2019-10-01","Northern","Kasama",9263
"2525","2019-10-01","Northern","Lunte",3041
"2526","2019-10-01","Northern","Lupososhi",2797
"2527","2019-10-01","Northern","Luwingu",4342
"2528","2019-10-01","Northern","Mbala",3624
"2529","2019-10-01","Northern","Mporokoso",2040
"2530","2019-10-01","Northern","Mpulungu",3690
"2531","2019-10-01","Northern","Mungwi",7203
"2532","2019-10-01","Northern","Nsama",2884
"2533","2019-10-01","Northern","Senga",5286
"2534","2019-10-01","Northwestern","Chavuma",1898
"2535","2019-10-01","Northwestern","Ikelenge",1995
"2536","2019-10-01","Northwestern","Kabompo",7
"2537","2019-10-01","Northwestern","Kalumbila",11048
"2538","2019-10-01","Northwestern","Kasempa",2684
"2539","2019-10-01","Northwestern","Manyinga",1904
"2540","2019-10-01","Northwestern","Mufumbwe",1859
"2541","2019-10-01","Northwestern","Mushindamo",4722
"2542","2019-10-01","Northwestern","Mwinilunga",7561
"2543","2019-10-01","Northwestern","Solwezi",7040
"2544","2019-10-01","Northwestern","Zambezi",4505
"2545","2019-10-01","Southern","Chikankata",17
"2546","2019-10-01","Southern","Choma",140
"2547","2019-10-01","Southern","Gwembe",395
"2548","2019-10-01","Southern","Kalomo",34
"2549","2019-10-01","Southern","Kazungula",22
"2550","2019-10-01","Southern","Livingstone",14
"2551","2019-10-01","Southern","Mazabuka",57
"2552","2019-10-01","Southern","Monze",25
"2553","2019-10-01","Southern","Namwala",18
"2554","2019-10-01","Southern","Pemba",87
"2555","2019-10-01","Southern","Siavonga",191
"2556","2019-10-01","Southern","Sinazongwe",997
"2557","2019-10-01","Southern","Zimba",44
"2558","2019-10-01","Western","Kalabo",876
"2559","2019-10-01","Western","Kaoma",2475
"2560","2019-10-01","Western","Limulunga",272
"2561","2019-10-01","Western","Luampa",460
"2562","2019-10-01","Western","Lukulu",1600
"2563","2019-10-01","Western","Mitete",993
"2564","2019-10-01","Western","Mongu",1008
"2565","2019-10-01","Western","Mulobezi",265
"2566","2019-10-01","Western","Mwandi",16
"2567","2019-10-01","Western","Nalolo",227
"2568","2019-10-01","Western","Nkeyema",827
"2569","2019-10-01","Western","Senanga",1070
"2570","2019-10-01","Western","Sesheke",54
"2571","2019-10-01","Western","Shang'ombo",36
"2572","2019-10-01","Western","Sikongo",507
"2573","2019-10-01","Western","Sioma",251
"2574","2019-10-01",NA,NA,102
"2575","2019-11-01","Central","Chibombo",823
"2576","2019-11-01","Central","Chisamba",195
"2577","2019-11-01","Central","Chitambo",4433
"2578","2019-11-01","Central","Itezhi-tezhi",75
"2579","2019-11-01","Central","Kabwe",441
"2580","2019-11-01","Central","Kapiri-Mposhi",2552
"2581","2019-11-01","Central","Luano",718
"2582","2019-11-01","Central","Mkushi",3911
"2583","2019-11-01","Central","Mumbwa",252
"2584","2019-11-01","Central","Ngabwe",110
"2585","2019-11-01","Central","Serenje",3581
"2586","2019-11-01","Central","Shibuyunji",13
"2587","2019-11-01","Copperbelt","Chililabombwe",3613
"2588","2019-11-01","Copperbelt","Chingola",5388
"2589","2019-11-01","Copperbelt","Kalulushi",4141
"2590","2019-11-01","Copperbelt","Kitwe",6517
"2591","2019-11-01","Copperbelt","Luanshya",3834
"2592","2019-11-01","Copperbelt","Lufwanyama",8581
"2593","2019-11-01","Copperbelt","Masaiti",7169
"2594","2019-11-01","Copperbelt","Mpongwe",3376
"2595","2019-11-01","Copperbelt","Mufulira",5089
"2596","2019-11-01","Copperbelt","Ndola",6163
"2597","2019-11-01","Eastern","Chadiza",2186
"2598","2019-11-01","Eastern","Chasefu",2808
"2599","2019-11-01","Eastern","Chipangali",3977
"2600","2019-11-01","Eastern","Chipata",3624
"2601","2019-11-01","Eastern","Kasenengwa",730
"2602","2019-11-01","Eastern","Katete",640
"2603","2019-11-01","Eastern","Lumezi",2840
"2604","2019-11-01","Eastern","Lundazi",2608
"2605","2019-11-01","Eastern","Lusangazi",588
"2606","2019-11-01","Eastern","Mambwe",1751
"2607","2019-11-01","Eastern","Nyimba",540
"2608","2019-11-01","Eastern","Petauke",1259
"2609","2019-11-01","Eastern","Sinda",176
"2610","2019-11-01","Eastern","Vubwi",2374
"2611","2019-11-01","Luapula","Chembe",4680
"2612","2019-11-01","Luapula","Chienge",5297
"2613","2019-11-01","Luapula","Chifunabuli",9197
"2614","2019-11-01","Luapula","Chipili",3940
"2615","2019-11-01","Luapula","Kawambwa",10450
"2616","2019-11-01","Luapula","Lunga",2314
"2617","2019-11-01","Luapula","Mansa",21251
"2618","2019-11-01","Luapula","Milenge",3970
"2619","2019-11-01","Luapula","Mwansabombwe",5871
"2620","2019-11-01","Luapula","Mwense",11314
"2621","2019-11-01","Luapula","Nchelenge",8952
"2622","2019-11-01","Luapula","Samfya",9301
"2623","2019-11-01","Lusaka","Chilanga",230
"2624","2019-11-01","Lusaka","Chirundu",12
"2625","2019-11-01","Lusaka","Chongwe",414
"2626","2019-11-01","Lusaka","Kafue",154
"2627","2019-11-01","Lusaka","Luangwa",171
"2628","2019-11-01","Lusaka","Lusaka",1280
"2629","2019-11-01","Lusaka","Rufunsa",664
"2630","2019-11-01","Muchinga","Chama",3282
"2631","2019-11-01","Muchinga","Chinsali",5693
"2632","2019-11-01","Muchinga","Isoka",4756
"2633","2019-11-01","Muchinga","Kanchibiya",4136
"2634","2019-11-01","Muchinga","Lavushimanda",2434
"2635","2019-11-01","Muchinga","Mafinga",3307
"2636","2019-11-01","Muchinga","Mpika",8427
"2637","2019-11-01","Muchinga","Nakonde",4332
"2638","2019-11-01","Muchinga","Shiwang'andu",4518
"2639","2019-11-01","Northern","Chilubi",5720
"2640","2019-11-01","Northern","Kaputa",3929
"2641","2019-11-01","Northern","Kasama",17054
"2642","2019-11-01","Northern","Lunte",5014
"2643","2019-11-01","Northern","Lupososhi",3355
"2644","2019-11-01","Northern","Luwingu",6404
"2645","2019-11-01","Northern","Mbala",7144
"2646","2019-11-01","Northern","Mporokoso",3853
"2647","2019-11-01","Northern","Mpulungu",5649
"2648","2019-11-01","Northern","Mungwi",10964
"2649","2019-11-01","Northern","Nsama",3001
"2650","2019-11-01","Northern","Senga",8885
"2651","2019-11-01","Northwestern","Chavuma",3707
"2652","2019-11-01","Northwestern","Ikelenge",5005
"2653","2019-11-01","Northwestern","Kabompo",1373
"2654","2019-11-01","Northwestern","Kalumbila",17215
"2655","2019-11-01","Northwestern","Kasempa",2708
"2656","2019-11-01","Northwestern","Manyinga",4442
"2657","2019-11-01","Northwestern","Mufumbwe",2464
"2658","2019-11-01","Northwestern","Mushindamo",5465
"2659","2019-11-01","Northwestern","Mwinilunga",8240
"2660","2019-11-01","Northwestern","Solwezi",11007
"2661","2019-11-01","Northwestern","Zambezi",6026
"2662","2019-11-01","Southern","Chikankata",26
"2663","2019-11-01","Southern","Choma",144
"2664","2019-11-01","Southern","Gwembe",104
"2665","2019-11-01","Southern","Kalomo",42
"2666","2019-11-01","Southern","Kazungula",4
"2667","2019-11-01","Southern","Livingstone",16
"2668","2019-11-01","Southern","Mazabuka",64
"2669","2019-11-01","Southern","Monze",37
"2670","2019-11-01","Southern","Namwala",23
"2671","2019-11-01","Southern","Pemba",64
"2672","2019-11-01","Southern","Siavonga",44
"2673","2019-11-01","Southern","Sinazongwe",309
"2674","2019-11-01","Southern","Zimba",27
"2675","2019-11-01","Western","Kalabo",1448
"2676","2019-11-01","Western","Kaoma",5451
"2677","2019-11-01","Western","Limulunga",524
"2678","2019-11-01","Western","Luampa",528
"2679","2019-11-01","Western","Lukulu",2008
"2680","2019-11-01","Western","Mitete",1414
"2681","2019-11-01","Western","Mongu",770
"2682","2019-11-01","Western","Mulobezi",254
"2683","2019-11-01","Western","Mwandi",8
"2684","2019-11-01","Western","Nalolo",342
"2685","2019-11-01","Western","Nkeyema",1076
"2686","2019-11-01","Western","Senanga",984
"2687","2019-11-01","Western","Sesheke",71
"2688","2019-11-01","Western","Shang'ombo",37
"2689","2019-11-01","Western","Sikongo",491
"2690","2019-11-01","Western","Sioma",260
"2691","2019-11-01",NA,NA,114
"2692","2019-12-01","Central","Chibombo",4534
"2693","2019-12-01","Central","Chisamba",1308
"2694","2019-12-01","Central","Chitambo",8726
"2695","2019-12-01","Central","Itezhi-tezhi",1610
"2696","2019-12-01","Central","Kabwe",1846
"2697","2019-12-01","Central","Kapiri-Mposhi",7857
"2698","2019-12-01","Central","Luano",2891
"2699","2019-12-01","Central","Mkushi",10690
"2700","2019-12-01","Central","Mumbwa",4866
"2701","2019-12-01","Central","Ngabwe",1439
"2702","2019-12-01","Central","Serenje",10482
"2703","2019-12-01","Central","Shibuyunji",213
"2704","2019-12-01","Copperbelt","Chililabombwe",7634
"2705","2019-12-01","Copperbelt","Chingola",11720
"2706","2019-12-01","Copperbelt","Kalulushi",9459
"2707","2019-12-01","Copperbelt","Kitwe",13478
"2708","2019-12-01","Copperbelt","Luanshya",10601
"2709","2019-12-01","Copperbelt","Lufwanyama",13850
"2710","2019-12-01","Copperbelt","Masaiti",11785
"2711","2019-12-01","Copperbelt","Mpongwe",9092
"2712","2019-12-01","Copperbelt","Mufulira",10296
"2713","2019-12-01","Copperbelt","Ndola",15488
"2714","2019-12-01","Eastern","Chadiza",4385
"2715","2019-12-01","Eastern","Chasefu",3292
"2716","2019-12-01","Eastern","Chipangali",4878
"2717","2019-12-01","Eastern","Chipata",5539
"2718","2019-12-01","Eastern","Kasenengwa",1485
"2719","2019-12-01","Eastern","Katete",2213
"2720","2019-12-01","Eastern","Lumezi",3106
"2721","2019-12-01","Eastern","Lundazi",3173
"2722","2019-12-01","Eastern","Lusangazi",817
"2723","2019-12-01","Eastern","Mambwe",2887
"2724","2019-12-01","Eastern","Nyimba",2709
"2725","2019-12-01","Eastern","Petauke",4316
"2726","2019-12-01","Eastern","Sinda",515
"2727","2019-12-01","Eastern","Vubwi",5486
"2728","2019-12-01","Luapula","Chembe",5142
"2729","2019-12-01","Luapula","Chienge",5566
"2730","2019-12-01","Luapula","Chifunabuli",10354
"2731","2019-12-01","Luapula","Chipili",2858
"2732","2019-12-01","Luapula","Kawambwa",5475
"2733","2019-12-01","Luapula","Lunga",2237
"2734","2019-12-01","Luapula","Mansa",24290
"2735","2019-12-01","Luapula","Milenge",4462
"2736","2019-12-01","Luapula","Mwansabombwe",3896
"2737","2019-12-01","Luapula","Mwense",6350
"2738","2019-12-01","Luapula","Nchelenge",7279
"2739","2019-12-01","Luapula","Samfya",7822
"2740","2019-12-01","Lusaka","Chilanga",193
"2741","2019-12-01","Lusaka","Chirundu",68
"2742","2019-12-01","Lusaka","Chongwe",726
"2743","2019-12-01","Lusaka","Kafue",319
"2744","2019-12-01","Lusaka","Luangwa",354
"2745","2019-12-01","Lusaka","Lusaka",2016
"2746","2019-12-01","Lusaka","Rufunsa",3299
"2747","2019-12-01","Muchinga","Chama",5779
"2748","2019-12-01","Muchinga","Chinsali",8219
"2749","2019-12-01","Muchinga","Isoka",5768
"2750","2019-12-01","Muchinga","Kanchibiya",6386
"2751","2019-12-01","Muchinga","Lavushimanda",4573
"2752","2019-12-01","Muchinga","Mafinga",7030
"2753","2019-12-01","Muchinga","Mpika",11799
"2754","2019-12-01","Muchinga","Nakonde",7155
"2755","2019-12-01","Muchinga","Shiwang'andu",5234
"2756","2019-12-01","Northern","Chilubi",5865
"2757","2019-12-01","Northern","Kaputa",3878
"2758","2019-12-01","Northern","Kasama",22787
"2759","2019-12-01","Northern","Lunte",5688
"2760","2019-12-01","Northern","Lupososhi",3832
"2761","2019-12-01","Northern","Luwingu",7647
"2762","2019-12-01","Northern","Mbala",8877
"2763","2019-12-01","Northern","Mporokoso",3482
"2764","2019-12-01","Northern","Mpulungu",7261
"2765","2019-12-01","Northern","Mungwi",13459
"2766","2019-12-01","Northern","Nsama",2436
"2767","2019-12-01","Northern","Senga",11352
"2768","2019-12-01","Northwestern","Chavuma",6913
"2769","2019-12-01","Northwestern","Ikelenge",4229
"2770","2019-12-01","Northwestern","Kabompo",6180
"2771","2019-12-01","Northwestern","Kalumbila",17101
"2772","2019-12-01","Northwestern","Kasempa",19640
"2773","2019-12-01","Northwestern","Manyinga",7527
"2774","2019-12-01","Northwestern","Mufumbwe",8082
"2775","2019-12-01","Northwestern","Mushindamo",7134
"2776","2019-12-01","Northwestern","Mwinilunga",8914
"2777","2019-12-01","Northwestern","Solwezi",24052
"2778","2019-12-01","Northwestern","Zambezi",8425
"2779","2019-12-01","Southern","Chikankata",130
"2780","2019-12-01","Southern","Choma",890
"2781","2019-12-01","Southern","Gwembe",105
"2782","2019-12-01","Southern","Kalomo",330
"2783","2019-12-01","Southern","Kazungula",419
"2784","2019-12-01","Southern","Livingstone",82
"2785","2019-12-01","Southern","Mazabuka",146
"2786","2019-12-01","Southern","Monze",219
"2787","2019-12-01","Southern","Namwala",182
"2788","2019-12-01","Southern","Pemba",334
"2789","2019-12-01","Southern","Siavonga",57
"2790","2019-12-01","Southern","Sinazongwe",662
"2791","2019-12-01","Southern","Zimba",171
"2792","2019-12-01","Western","Kalabo",6657
"2793","2019-12-01","Western","Kaoma",16306
"2794","2019-12-01","Western","Limulunga",2073
"2795","2019-12-01","Western","Luampa",3113
"2796","2019-12-01","Western","Lukulu",5891
"2797","2019-12-01","Western","Mitete",2451
"2798","2019-12-01","Western","Mongu",4843
"2799","2019-12-01","Western","Mulobezi",1027
"2800","2019-12-01","Western","Mwandi",70
"2801","2019-12-01","Western","Nalolo",1655
"2802","2019-12-01","Western","Nkeyema",2441
"2803","2019-12-01","Western","Senanga",5707
"2804","2019-12-01","Western","Sesheke",444
"2805","2019-12-01","Western","Shang'ombo",408
"2806","2019-12-01","Western","Sikongo",1811
"2807","2019-12-01","Western","Sioma",865
"2808","2019-12-01",NA,NA,440
"2809","2020-01-01","Central","Chibombo",9454
"2810","2020-01-01","Central","Chisamba",2864
"2811","2020-01-01","Central","Chitambo",11736
"2812","2020-01-01","Central","Itezhi-tezhi",2571
"2813","2020-01-01","Central","Kabwe",4714
"2814","2020-01-01","Central","Kapiri-Mposhi",21575
"2815","2020-01-01","Central","Luano",4940
"2816","2020-01-01","Central","Mkushi",17322
"2817","2020-01-01","Central","Mumbwa",6877
"2818","2020-01-01","Central","Ngabwe",2810
"2819","2020-01-01","Central","Serenje",13344
"2820","2020-01-01","Central","Shibuyunji",508
"2821","2020-01-01","Copperbelt","Chililabombwe",11154
"2822","2020-01-01","Copperbelt","Chingola",15028
"2823","2020-01-01","Copperbelt","Kalulushi",11450
"2824","2020-01-01","Copperbelt","Kitwe",21271
"2825","2020-01-01","Copperbelt","Luanshya",17670
"2826","2020-01-01","Copperbelt","Lufwanyama",19241
"2827","2020-01-01","Copperbelt","Masaiti",19941
"2828","2020-01-01","Copperbelt","Mpongwe",20205
"2829","2020-01-01","Copperbelt","Mufulira",11314
"2830","2020-01-01","Copperbelt","Ndola",20855
"2831","2020-01-01","Eastern","Chadiza",11223
"2832","2020-01-01","Eastern","Chasefu",8246
"2833","2020-01-01","Eastern","Chipangali",19608
"2834","2020-01-01","Eastern","Chipata",12931
"2835","2020-01-01","Eastern","Kasenengwa",4266
"2836","2020-01-01","Eastern","Katete",6337
"2837","2020-01-01","Eastern","Lumezi",7204
"2838","2020-01-01","Eastern","Lundazi",8001
"2839","2020-01-01","Eastern","Lusangazi",2100
"2840","2020-01-01","Eastern","Mambwe",6771
"2841","2020-01-01","Eastern","Nyimba",6043
"2842","2020-01-01","Eastern","Petauke",9628
"2843","2020-01-01","Eastern","Sinda",2445
"2844","2020-01-01","Eastern","Vubwi",11314
"2845","2020-01-01","Luapula","Chembe",5552
"2846","2020-01-01","Luapula","Chienge",6557
"2847","2020-01-01","Luapula","Chifunabuli",9875
"2848","2020-01-01","Luapula","Chipili",2957
"2849","2020-01-01","Luapula","Kawambwa",8946
"2850","2020-01-01","Luapula","Lunga",2078
"2851","2020-01-01","Luapula","Mansa",29239
"2852","2020-01-01","Luapula","Milenge",4683
"2853","2020-01-01","Luapula","Mwansabombwe",3704
"2854","2020-01-01","Luapula","Mwense",7041
"2855","2020-01-01","Luapula","Nchelenge",10538
"2856","2020-01-01","Luapula","Samfya",9585
"2857","2020-01-01","Lusaka","Chilanga",288
"2858","2020-01-01","Lusaka","Chirundu",127
"2859","2020-01-01","Lusaka","Chongwe",1318
"2860","2020-01-01","Lusaka","Kafue",745
"2861","2020-01-01","Lusaka","Luangwa",826
"2862","2020-01-01","Lusaka","Lusaka",4018
"2863","2020-01-01","Lusaka","Rufunsa",7307
"2864","2020-01-01","Muchinga","Chama",13102
"2865","2020-01-01","Muchinga","Chinsali",9251
"2866","2020-01-01","Muchinga","Isoka",8977
"2867","2020-01-01","Muchinga","Kanchibiya",5973
"2868","2020-01-01","Muchinga","Lavushimanda",5309
"2869","2020-01-01","Muchinga","Mafinga",7213
"2870","2020-01-01","Muchinga","Mpika",15515
"2871","2020-01-01","Muchinga","Nakonde",8153
"2872","2020-01-01","Muchinga","Shiwang'andu",8360
"2873","2020-01-01","Northern","Chilubi",7412
"2874","2020-01-01","Northern","Kaputa",4732
"2875","2020-01-01","Northern","Kasama",31329
"2876","2020-01-01","Northern","Lunte",4279
"2877","2020-01-01","Northern","Lupososhi",3980
"2878","2020-01-01","Northern","Luwingu",8386
"2879","2020-01-01","Northern","Mbala",7639
"2880","2020-01-01","Northern","Mporokoso",3358
"2881","2020-01-01","Northern","Mpulungu",4573
"2882","2020-01-01","Northern","Mungwi",14732
"2883","2020-01-01","Northern","Nsama",2057
"2884","2020-01-01","Northern","Senga",7857
"2885","2020-01-01","Northwestern","Chavuma",8450
"2886","2020-01-01","Northwestern","Ikelenge",5017
"2887","2020-01-01","Northwestern","Kabompo",6716
"2888","2020-01-01","Northwestern","Kalumbila",22974
"2889","2020-01-01","Northwestern","Kasempa",20195
"2890","2020-01-01","Northwestern","Manyinga",14882
"2891","2020-01-01","Northwestern","Mufumbwe",12530
"2892","2020-01-01","Northwestern","Mushindamo",6434
"2893","2020-01-01","Northwestern","Mwinilunga",11655
"2894","2020-01-01","Northwestern","Solwezi",25248
"2895","2020-01-01","Northwestern","Zambezi",12325
"2896","2020-01-01","Southern","Chikankata",272
"2897","2020-01-01","Southern","Choma",1576
"2898","2020-01-01","Southern","Gwembe",169
"2899","2020-01-01","Southern","Kalomo",801
"2900","2020-01-01","Southern","Kazungula",555
"2901","2020-01-01","Southern","Livingstone",131
"2902","2020-01-01","Southern","Mazabuka",264
"2903","2020-01-01","Southern","Monze",325
"2904","2020-01-01","Southern","Namwala",255
"2905","2020-01-01","Southern","Pemba",721
"2906","2020-01-01","Southern","Siavonga",130
"2907","2020-01-01","Southern","Sinazongwe",1080
"2908","2020-01-01","Southern","Zimba",328
"2909","2020-01-01","Western","Kalabo",6982
"2910","2020-01-01","Western","Kaoma",17954
"2911","2020-01-01","Western","Limulunga",2517
"2912","2020-01-01","Western","Luampa",5620
"2913","2020-01-01","Western","Lukulu",8509
"2914","2020-01-01","Western","Mitete",4197
"2915","2020-01-01","Western","Mongu",7196
"2916","2020-01-01","Western","Mulobezi",2460
"2917","2020-01-01","Western","Mwandi",127
"2918","2020-01-01","Western","Nalolo",2004
"2919","2020-01-01","Western","Nkeyema",6492
"2920","2020-01-01","Western","Senanga",6966
"2921","2020-01-01","Western","Sesheke",445
"2922","2020-01-01","Western","Shang'ombo",1412
"2923","2020-01-01","Western","Sikongo",2635
"2924","2020-01-01","Western","Sioma",1216
"2925","2020-01-01",NA,NA,828
"2926","2020-02-01","Central","Chibombo",8818
"2927","2020-02-01","Central","Chisamba",3406
"2928","2020-02-01","Central","Chitambo",8415
"2929","2020-02-01","Central","Itezhi-tezhi",2523
"2930","2020-02-01","Central","Kabwe",4962
"2931","2020-02-01","Central","Kapiri-Mposhi",27208
"2932","2020-02-01","Central","Luano",6900
"2933","2020-02-01","Central","Mkushi",16729
"2934","2020-02-01","Central","Mumbwa",7754
"2935","2020-02-01","Central","Ngabwe",2433
"2936","2020-02-01","Central","Serenje",13528
"2937","2020-02-01","Central","Shibuyunji",527
"2938","2020-02-01","Copperbelt","Chililabombwe",7861
"2939","2020-02-01","Copperbelt","Chingola",12642
"2940","2020-02-01","Copperbelt","Kalulushi",13116
"2941","2020-02-01","Copperbelt","Kitwe",23236
"2942","2020-02-01","Copperbelt","Luanshya",18218
"2943","2020-02-01","Copperbelt","Lufwanyama",16533
"2944","2020-02-01","Copperbelt","Masaiti",21987
"2945","2020-02-01","Copperbelt","Mpongwe",23384
"2946","2020-02-01","Copperbelt","Mufulira",8240
"2947","2020-02-01","Copperbelt","Ndola",19902
"2948","2020-02-01","Eastern","Chadiza",10105
"2949","2020-02-01","Eastern","Chasefu",6060
"2950","2020-02-01","Eastern","Chipangali",18225
"2951","2020-02-01","Eastern","Chipata",8961
"2952","2020-02-01","Eastern","Kasenengwa",4230
"2953","2020-02-01","Eastern","Katete",5860
"2954","2020-02-01","Eastern","Lumezi",7822
"2955","2020-02-01","Eastern","Lundazi",7661
"2956","2020-02-01","Eastern","Lusangazi",1560
"2957","2020-02-01","Eastern","Mambwe",6498
"2958","2020-02-01","Eastern","Nyimba",8937
"2959","2020-02-01","Eastern","Petauke",15255
"2960","2020-02-01","Eastern","Sinda",2868
"2961","2020-02-01","Eastern","Vubwi",9797
"2962","2020-02-01","Luapula","Chembe",4679
"2963","2020-02-01","Luapula","Chienge",6221
"2964","2020-02-01","Luapula","Chifunabuli",10194
"2965","2020-02-01","Luapula","Chipili",2884
"2966","2020-02-01","Luapula","Kawambwa",8658
"2967","2020-02-01","Luapula","Lunga",1173
"2968","2020-02-01","Luapula","Mansa",23154
"2969","2020-02-01","Luapula","Milenge",3677
"2970","2020-02-01","Luapula","Mwansabombwe",3474
"2971","2020-02-01","Luapula","Mwense",6783
"2972","2020-02-01","Luapula","Nchelenge",10786
"2973","2020-02-01","Luapula","Samfya",9571
"2974","2020-02-01","Lusaka","Chilanga",188
"2975","2020-02-01","Lusaka","Chirundu",325
"2976","2020-02-01","Lusaka","Chongwe",1180
"2977","2020-02-01","Lusaka","Kafue",782
"2978","2020-02-01","Lusaka","Luangwa",1521
"2979","2020-02-01","Lusaka","Lusaka",2841
"2980","2020-02-01","Lusaka","Rufunsa",7930
"2981","2020-02-01","Muchinga","Chama",13414
"2982","2020-02-01","Muchinga","Chinsali",7957
"2983","2020-02-01","Muchinga","Isoka",6380
"2984","2020-02-01","Muchinga","Kanchibiya",5149
"2985","2020-02-01","Muchinga","Lavushimanda",4295
"2986","2020-02-01","Muchinga","Mafinga",6651
"2987","2020-02-01","Muchinga","Mpika",14239
"2988","2020-02-01","Muchinga","Nakonde",7722
"2989","2020-02-01","Muchinga","Shiwang'andu",6323
"2990","2020-02-01","Northern","Chilubi",6219
"2991","2020-02-01","Northern","Kaputa",2899
"2992","2020-02-01","Northern","Kasama",21872
"2993","2020-02-01","Northern","Lunte",3235
"2994","2020-02-01","Northern","Lupososhi",3320
"2995","2020-02-01","Northern","Luwingu",5450
"2996","2020-02-01","Northern","Mbala",6355
"2997","2020-02-01","Northern","Mporokoso",2948
"2998","2020-02-01","Northern","Mpulungu",160
"2999","2020-02-01","Northern","Mungwi",11024
"3000","2020-02-01","Northern","Nsama",2446
"3001","2020-02-01","Northern","Senga",6081
"3002","2020-02-01","Northwestern","Chavuma",5905
"3003","2020-02-01","Northwestern","Ikelenge",5140
"3004","2020-02-01","Northwestern","Kabompo",6310
"3005","2020-02-01","Northwestern","Kalumbila",22287
"3006","2020-02-01","Northwestern","Kasempa",15027
"3007","2020-02-01","Northwestern","Manyinga",10704
"3008","2020-02-01","Northwestern","Mufumbwe",11164
"3009","2020-02-01","Northwestern","Mushindamo",6034
"3010","2020-02-01","Northwestern","Mwinilunga",12631
"3011","2020-02-01","Northwestern","Solwezi",27397
"3012","2020-02-01","Northwestern","Zambezi",10179
"3013","2020-02-01","Southern","Chikankata",373
"3014","2020-02-01","Southern","Choma",1107
"3015","2020-02-01","Southern","Gwembe",444
"3016","2020-02-01","Southern","Kalomo",1312
"3017","2020-02-01","Southern","Kazungula",1116
"3018","2020-02-01","Southern","Livingstone",134
"3019","2020-02-01","Southern","Mazabuka",232
"3020","2020-02-01","Southern","Monze",305
"3021","2020-02-01","Southern","Namwala",328
"3022","2020-02-01","Southern","Pemba",603
"3023","2020-02-01","Southern","Siavonga",362
"3024","2020-02-01","Southern","Sinazongwe",2053
"3025","2020-02-01","Southern","Zimba",275
"3026","2020-02-01","Western","Kalabo",9316
"3027","2020-02-01","Western","Kaoma",15520
"3028","2020-02-01","Western","Limulunga",3774
"3029","2020-02-01","Western","Luampa",7429
"3030","2020-02-01","Western","Lukulu",10701
"3031","2020-02-01","Western","Mitete",4495
"3032","2020-02-01","Western","Mongu",11771
"3033","2020-02-01","Western","Mulobezi",6113
"3034","2020-02-01","Western","Mwandi",351
"3035","2020-02-01","Western","Nalolo",2646
"3036","2020-02-01","Western","Nkeyema",7748
"3037","2020-02-01","Western","Senanga",12294
"3038","2020-02-01","Western","Sesheke",1393
"3039","2020-02-01","Western","Shang'ombo",1713
"3040","2020-02-01","Western","Sikongo",3393
"3041","2020-02-01","Western","Sioma",1686
"3042","2020-02-01",NA,NA,1190
"3043","2020-03-01","Central","Chibombo",7779
"3044","2020-03-01","Central","Chisamba",5776
"3045","2020-03-01","Central","Chitambo",9998
"3046","2020-03-01","Central","Itezhi-tezhi",2402
"3047","2020-03-01","Central","Kabwe",9640
"3048","2020-03-01","Central","Kapiri-Mposhi",27297
"3049","2020-03-01","Central","Luano",6681
"3050","2020-03-01","Central","Mkushi",23325
"3051","2020-03-01","Central","Mumbwa",10004
"3052","2020-03-01","Central","Ngabwe",3041
"3053","2020-03-01","Central","Serenje",16585
"3054","2020-03-01","Central","Shibuyunji",701
"3055","2020-03-01","Copperbelt","Chililabombwe",7872
"3056","2020-03-01","Copperbelt","Chingola",12943
"3057","2020-03-01","Copperbelt","Kalulushi",12558
