,period,province,district,count
3954,10/1/2020,Southern,Livingstone,76
3955,10/1/2020,Southern,Mazabuka,159
3956,10/1/2020,Southern,Monze,82
3957,10/1/2020,Southern,Namwala,46
3958,10/1/2020,Southern,Pemba,115
3959,10/1/2020,Southern,Siavonga,256
3960,10/1/2020,Southern,Sinazongwe,2723
3961,10/1/2020,Southern,Zimba,44
3962,10/1/2020,Western,Kalabo,4063
3963,10/1/2020,Western,Kaoma,6474
3964,10/1/2020,Western,Limulunga,1800
3965,10/1/2020,Western,Luampa,2035
3966,10/1/2020,Western,Lukulu,5259
3967,10/1/2020,Western,Mitete,1221
3968,10/1/2020,Western,Mongu,2782
3969,10/1/2020,Western,Mulobezi,435
3970,10/1/2020,Western,Mwandi,83
3971,10/1/2020,Western,Nalolo,979
3972,10/1/2020,Western,Nkeyema,3280
3973,10/1/2020,Western,Senanga,3286
3974,10/1/2020,Western,Sesheke,454
3975,10/1/2020,Western,Shang'ombo,403
3976,10/1/2020,Western,Sikongo,1233
3977,10/1/2020,Western,Sioma,1446
3978,10/1/2020,NA,NA,122
3979,11/1/2020,Central,Chibombo,2715
3980,11/1/2020,Central,Chisamba,722
3981,11/1/2020,Central,Chitambo,8882
3982,11/1/2020,Central,Itezhi-tezhi,193
3983,11/1/2020,Central,Kabwe,2039
3984,11/1/2020,Central,Kapiri-Mposhi,6855
3985,11/1/2020,Central,Luano,1684
3986,11/1/2020,Central,Mkushi,5143
3987,11/1/2020,Central,Mumbwa,593
3988,11/1/2020,Central,Ngabwe,1227
3989,11/1/2020,Central,Serenje,5407
3990,11/1/2020,Central,Shibuyunji,67
3991,11/1/2020,Copperbelt,Chililabombwe,3987
3992,11/1/2020,Copperbelt,Chingola,10723
3993,11/1/2020,Copperbelt,Kalulushi,9492
3994,11/1/2020,Copperbelt,Kitwe,8608
3995,11/1/2020,Copperbelt,Luanshya,11758
3996,11/1/2020,Copperbelt,Lufwanyama,7287
3997,11/1/2020,Copperbelt,Masaiti,7839
3998,11/1/2020,Copperbelt,Mpongwe,6946
3999,11/1/2020,Copperbelt,Mufulira,6910
4000,11/1/2020,Copperbelt,Ndola,8367
4001,11/1/2020,Eastern,Chadiza,3261
4002,11/1/2020,Eastern,Chasefu,4847
4003,11/1/2020,Eastern,Chipangali,6757
4004,11/1/2020,Eastern,Chipata,7334
4005,11/1/2020,Eastern,Kasenengwa,1543
4006,11/1/2020,Eastern,Katete,1367
4007,11/1/2020,Eastern,Lumezi,7784
4008,11/1/2020,Eastern,Lundazi,5860
4009,11/1/2020,Eastern,Lusangazi,476
4010,11/1/2020,Eastern,Mambwe,2028
4011,11/1/2020,Eastern,Nyimba,1772
4012,11/1/2020,Eastern,Petauke,1880
4013,11/1/2020,Eastern,Sinda,544
4014,11/1/2020,Eastern,Vubwi,6551
4015,11/1/2020,Luapula,Chembe,4937
4016,11/1/2020,Luapula,Chienge,7502
4017,11/1/2020,Luapula,Chifunabuli,7122
4018,11/1/2020,Luapula,Chipili,2937
4019,11/1/2020,Luapula,Kawambwa,3611
4020,11/1/2020,Luapula,Lunga,1611
4021,11/1/2020,Luapula,Mansa,23635
4022,11/1/2020,Luapula,Milenge,10549
4023,11/1/2020,Luapula,Mwansabombwe,4708
4024,11/1/2020,Luapula,Mwense,8493
4025,11/1/2020,Luapula,Nchelenge,12629
4026,11/1/2020,Luapula,Samfya,6523
4027,11/1/2020,Lusaka,Chilanga,143
4028,11/1/2020,Lusaka,Chirundu,43
4029,11/1/2020,Lusaka,Chongwe,862
4030,11/1/2020,Lusaka,Kafue,316
4031,11/1/2020,Lusaka,Luangwa,159
4032,11/1/2020,Lusaka,Lusaka,3175
4033,11/1/2020,Lusaka,Rufunsa,1439
4034,11/1/2020,Muchinga,Chama,4896
4035,11/1/2020,Muchinga,Chinsali,9781
4036,11/1/2020,Muchinga,Isoka,7792
4037,11/1/2020,Muchinga,Kanchibiya,5786
4038,11/1/2020,Muchinga,Lavushimanda,3751
4039,11/1/2020,Muchinga,Mafinga,5084
4040,11/1/2020,Muchinga,Mpika,7573
4041,11/1/2020,Muchinga,Nakonde,8479
4042,11/1/2020,Muchinga,Shiwang'andu,4635
4043,11/1/2020,Northern,Chilubi,5563
4044,11/1/2020,Northern,Kaputa,6154
4045,11/1/2020,Northern,Kasama,18162
4046,11/1/2020,Northern,Lunte,4724
4047,11/1/2020,Northern,Lupososhi,3828
4048,11/1/2020,Northern,Luwingu,5505
4049,11/1/2020,Northern,Mbala,6597
4050,11/1/2020,Northern,Mporokoso,4331
4051,11/1/2020,Northern,Mpulungu,8036
4052,11/1/2020,Northern,Mungwi,14113
4053,11/1/2020,Northern,Nsama,4833
4054,11/1/2020,Northern,Senga,6707
4055,11/1/2020,Northwestern,Chavuma,4259
4056,11/1/2020,Northwestern,Ikelenge,3852
4057,11/1/2020,Northwestern,Kabompo,3273
4058,11/1/2020,Northwestern,Kalumbila,23965
4059,11/1/2020,Northwestern,Kasempa,6315
4060,11/1/2020,Northwestern,Manyinga,5025
4061,11/1/2020,Northwestern,Mufumbwe,4043
4062,11/1/2020,Northwestern,Mushindamo,4878
4063,11/1/2020,Northwestern,Mwinilunga,8643
4064,11/1/2020,Northwestern,Solwezi,13254
4065,11/1/2020,Northwestern,Zambezi,8605
4066,11/1/2020,Southern,Chikankata,286
4067,11/1/2020,Southern,Choma,446
4068,11/1/2020,Southern,Gwembe,790
4069,11/1/2020,Southern,Kalomo,179
4070,11/1/2020,Southern,Kazungula,109
4071,11/1/2020,Southern,Livingstone,43
4072,11/1/2020,Southern,Mazabuka,117
4073,11/1/2020,Southern,Monze,108
4074,11/1/2020,Southern,Namwala,66
4075,11/1/2020,Southern,Pemba,226
4076,11/1/2020,Southern,Siavonga,159
4077,11/1/2020,Southern,Sinazongwe,2465
4078,11/1/2020,Southern,Zimba,110
4079,11/1/2020,Western,Kalabo,2899
4080,11/1/2020,Western,Kaoma,6598
4081,11/1/2020,Western,Limulunga,1820
4082,11/1/2020,Western,Luampa,2325
4083,11/1/2020,Western,Lukulu,5067
4084,11/1/2020,Western,Mitete,2030
4085,11/1/2020,Western,Mongu,2751
4086,11/1/2020,Western,Mulobezi,458
4087,11/1/2020,Western,Mwandi,42
4088,11/1/2020,Western,Nalolo,746
4089,11/1/2020,Western,Nkeyema,2667
4090,11/1/2020,Western,Senanga,2757
4091,11/1/2020,Western,Sesheke,477
4092,11/1/2020,Western,Shang'ombo,250
4093,11/1/2020,Western,Sikongo,817
4094,11/1/2020,Western,Sioma,730
4095,11/1/2020,NA,NA,235
4096,12/1/2020,Central,Chibombo,5128
4097,12/1/2020,Central,Chisamba,2128
4098,12/1/2020,Central,Chitambo,10557
4099,12/1/2020,Central,Itezhi-tezhi,747
4100,12/1/2020,Central,Kabwe,2782
4101,12/1/2020,Central,Kapiri-Mposhi,9348
4102,12/1/2020,Central,Luano,2811
4103,12/1/2020,Central,Mkushi,12901
4104,12/1/2020,Central,Mumbwa,2347
4105,12/1/2020,Central,Ngabwe,1947
4106,12/1/2020,Central,Serenje,10999
4107,12/1/2020,Central,Shibuyunji,191
4108,12/1/2020,Copperbelt,Chililabombwe,7630
4109,12/1/2020,Copperbelt,Chingola,13077
4110,12/1/2020,Copperbelt,Kalulushi,12699
4111,12/1/2020,Copperbelt,Kitwe,16265
4112,12/1/2020,Copperbelt,Luanshya,14048
4113,12/1/2020,Copperbelt,Lufwanyama,10009
4114,12/1/2020,Copperbelt,Masaiti,8482
4115,12/1/2020,Copperbelt,Mpongwe,7623
4116,12/1/2020,Copperbelt,Mufulira,12529
4117,12/1/2020,Copperbelt,Ndola,16018
4118,12/1/2020,Eastern,Chadiza,2894
4119,12/1/2020,Eastern,Chasefu,5501
4120,12/1/2020,Eastern,Chipangali,5828
4121,12/1/2020,Eastern,Chipata,8146
4122,12/1/2020,Eastern,Kasenengwa,1768
4123,12/1/2020,Eastern,Katete,1166
4124,12/1/2020,Eastern,Lumezi,6607
4125,12/1/2020,Eastern,Lundazi,4587
4126,12/1/2020,Eastern,Lusangazi,854
4127,12/1/2020,Eastern,Mambwe,1606
4128,12/1/2020,Eastern,Nyimba,1474
4129,12/1/2020,Eastern,Petauke,1814
4130,12/1/2020,Eastern,Sinda,400
4131,12/1/2020,Eastern,Vubwi,6988
4132,12/1/2020,Luapula,Chembe,5877
4133,12/1/2020,Luapula,Chienge,6590
4134,12/1/2020,Luapula,Chifunabuli,7803
4135,12/1/2020,Luapula,Chipili,2471
4136,12/1/2020,Luapula,Kawambwa,4342
4137,12/1/2020,Luapula,Lunga,1991
4138,12/1/2020,Luapula,Mansa,26044
4139,12/1/2020,Luapula,Milenge,5146
4140,12/1/2020,Luapula,Mwansabombwe,3600
4141,12/1/2020,Luapula,Mwense,8873
4142,12/1/2020,Luapula,Nchelenge,12118
4143,12/1/2020,Luapula,Samfya,7907
4144,12/1/2020,Lusaka,Chilanga,371
4145,12/1/2020,Lusaka,Chirundu,168
4146,12/1/2020,Lusaka,Chongwe,1890
4147,12/1/2020,Lusaka,Kafue,941
4148,12/1/2020,Lusaka,Luangwa,328
4149,12/1/2020,Lusaka,Lusaka,3404
4150,12/1/2020,Lusaka,Rufunsa,2402
4151,12/1/2020,Muchinga,Chama,5867
4152,12/1/2020,Muchinga,Chinsali,11627
4153,12/1/2020,Muchinga,Isoka,8136
4154,12/1/2020,Muchinga,Kanchibiya,7572
4155,12/1/2020,Muchinga,Lavushimanda,5825
4156,12/1/2020,Muchinga,Mafinga,6573
4157,12/1/2020,Muchinga,Mpika,10745
4158,12/1/2020,Muchinga,Nakonde,11513
4159,12/1/2020,Muchinga,Shiwang'andu,6681
4160,12/1/2020,Northern,Chilubi,6509
4161,12/1/2020,Northern,Kaputa,4744
4162,12/1/2020,Northern,Kasama,20989
4163,12/1/2020,Northern,Lunte,5178
4164,12/1/2020,Northern,Lupososhi,3731
4165,12/1/2020,Northern,Luwingu,6967
4166,12/1/2020,Northern,Mbala,8830
4167,12/1/2020,Northern,Mporokoso,2914
4168,12/1/2020,Northern,Mpulungu,8532
4169,12/1/2020,Northern,Mungwi,17921
4170,12/1/2020,Northern,Nsama,4616
4171,12/1/2020,Northern,Senga,5960
4172,12/1/2020,Northwestern,Chavuma,5324
4173,12/1/2020,Northwestern,Ikelenge,3952
4174,12/1/2020,Northwestern,Kabompo,6077
4175,12/1/2020,Northwestern,Kalumbila,21435
4176,12/1/2020,Northwestern,Kasempa,11754
4177,12/1/2020,Northwestern,Manyinga,5966
4178,12/1/2020,Northwestern,Mufumbwe,8402
4179,12/1/2020,Northwestern,Mushindamo,6269
4180,12/1/2020,Northwestern,Mwinilunga,11999
4181,12/1/2020,Northwestern,Solwezi,26008
4182,12/1/2020,Northwestern,Zambezi,6876
4183,12/1/2020,Southern,Chikankata,1062
4184,12/1/2020,Southern,Choma,864
4185,12/1/2020,Southern,Gwembe,2420
4186,12/1/2020,Southern,Kalomo,467
4187,12/1/2020,Southern,Kazungula,671
4188,12/1/2020,Southern,Livingstone,97
4189,12/1/2020,Southern,Mazabuka,261
4190,12/1/2020,Southern,Monze,183
4191,12/1/2020,Southern,Namwala,335
4192,12/1/2020,Southern,Pemba,914
4193,12/1/2020,Southern,Siavonga,211
4194,12/1/2020,Southern,Sinazongwe,3825
4195,12/1/2020,Southern,Zimba,190
4196,12/1/2020,Western,Kalabo,10569
4197,12/1/2020,Western,Kaoma,16380
4198,12/1/2020,Western,Limulunga,4623
4199,12/1/2020,Western,Luampa,7271
4200,12/1/2020,Western,Lukulu,9326
4201,12/1/2020,Western,Mitete,3295
4202,12/1/2020,Western,Mongu,7426
4203,12/1/2020,Western,Mulobezi,2372
4204,12/1/2020,Western,Mwandi,331
4205,12/1/2020,Western,Nalolo,4031
4206,12/1/2020,Western,Nkeyema,3681
4207,12/1/2020,Western,Senanga,6859
4208,12/1/2020,Western,Sesheke,2454
4209,12/1/2020,Western,Shang'ombo,2009
4210,12/1/2020,Western,Sikongo,2378
4211,12/1/2020,Western,Sioma,3859
4212,12/1/2020,NA,NA,5
4213,1/1/2021,Central,Chibombo,4744
4214,1/1/2021,Central,Chisamba,3567
4215,1/1/2021,Central,Chitambo,8523
4216,1/1/2021,Central,Itezhi-tezhi,732
4217,1/1/2021,Central,Kabwe,3458
4218,1/1/2021,Central,Kapiri-Mposhi,15986
4219,1/1/2021,Central,Luano,5121
4220,1/1/2021,Central,Mkushi,8042
4221,1/1/2021,Central,Mumbwa,2962
4222,1/1/2021,Central,Ngabwe,2710
4223,1/1/2021,Central,Serenje,19783
4224,1/1/2021,Central,Shibuyunji,228
4225,1/1/2021,Copperbelt,Chililabombwe,6414
4226,1/1/2021,Copperbelt,Chingola,12151
4227,1/1/2021,Copperbelt,Kalulushi,9728
4228,1/1/2021,Copperbelt,Kitwe,17803
4229,1/1/2021,Copperbelt,Luanshya,21414
4230,1/1/2021,Copperbelt,Lufwanyama,16608
4231,1/1/2021,Copperbelt,Masaiti,10085
4232,1/1/2021,Copperbelt,Mpongwe,9301
4233,1/1/2021,Copperbelt,Mufulira,10148
4234,1/1/2021,Copperbelt,Ndola,16978
4235,1/1/2021,Eastern,Chadiza,10220
4236,1/1/2021,Eastern,Chasefu,17650
4237,1/1/2021,Eastern,Chipangali,19151
4238,1/1/2021,Eastern,Chipata,17964
4239,1/1/2021,Eastern,Kasenengwa,6866
4240,1/1/2021,Eastern,Katete,5076
4241,1/1/2021,Eastern,Lumezi,11901
4242,1/1/2021,Eastern,Lundazi,9561
4243,1/1/2021,Eastern,Lusangazi,3845
4244,1/1/2021,Eastern,Mambwe,8742
4245,1/1/2021,Eastern,Nyimba,7916
4246,1/1/2021,Eastern,Petauke,8633
4247,1/1/2021,Eastern,Sinda,1475
4248,1/1/2021,Eastern,Vubwi,11879
4249,1/1/2021,Luapula,Chembe,4748
4250,1/1/2021,Luapula,Chienge,5294
4251,1/1/2021,Luapula,Chifunabuli,8961
4252,1/1/2021,Luapula,Chipili,2575
4253,1/1/2021,Luapula,Kawambwa,8180
4254,1/1/2021,Luapula,Lunga,1127
4255,1/1/2021,Luapula,Mansa,22084
4256,1/1/2021,Luapula,Milenge,4696
4257,1/1/2021,Luapula,Mwansabombwe,2774
4258,1/1/2021,Luapula,Mwense,8555
4259,1/1/2021,Luapula,Nchelenge,10302
4260,1/1/2021,Luapula,Samfya,9735
4261,1/1/2021,Lusaka,Chilanga,453
4262,1/1/2021,Lusaka,Chirundu,605
4263,1/1/2021,Lusaka,Chongwe,2813
4264,1/1/2021,Lusaka,Kafue,1609
4265,1/1/2021,Lusaka,Luangwa,1323
4266,1/1/2021,Lusaka,Lusaka,3261
4267,1/1/2021,Lusaka,Rufunsa,6454
4268,1/1/2021,Muchinga,Chama,15699
4269,1/1/2021,Muchinga,Chinsali,10259
4270,1/1/2021,Muchinga,Isoka,7507
4271,1/1/2021,Muchinga,Kanchibiya,5939
4272,1/1/2021,Muchinga,Lavushimanda,4609
4273,1/1/2021,Muchinga,Mafinga,7169
4274,1/1/2021,Muchinga,Mpika,13490
4275,1/1/2021,Muchinga,Nakonde,6258
4276,1/1/2021,Muchinga,Shiwang'andu,4159
4277,1/1/2021,Northern,Chilubi,5358
4278,1/1/2021,Northern,Kaputa,5018
4279,1/1/2021,Northern,Kasama,19413
4280,1/1/2021,Northern,Lunte,4086
4281,1/1/2021,Northern,Lupososhi,3239
4282,1/1/2021,Northern,Luwingu,7196
4283,1/1/2021,Northern,Mbala,6419
4284,1/1/2021,Northern,Mporokoso,3053
4285,1/1/2021,Northern,Mpulungu,7684
4286,1/1/2021,Northern,Mungwi,14817
4287,1/1/2021,Northern,Nsama,4747
4288,1/1/2021,Northern,Senga,4143
4289,1/1/2021,Northwestern,Chavuma,3796
4290,1/1/2021,Northwestern,Ikelenge,3109
4291,1/1/2021,Northwestern,Kabompo,8734
4292,1/1/2021,Northwestern,Kalumbila,20251
4293,1/1/2021,Northwestern,Kasempa,14221
4294,1/1/2021,Northwestern,Manyinga,7071
4295,1/1/2021,Northwestern,Mufumbwe,10942
4296,1/1/2021,Northwestern,Mushindamo,4515
4297,1/1/2021,Northwestern,Mwinilunga,9569
4298,1/1/2021,Northwestern,Solwezi,21731
4299,1/1/2021,Northwestern,Zambezi,10665
4300,1/1/2021,Southern,Chikankata,996
4301,1/1/2021,Southern,Choma,1016
4302,1/1/2021,Southern,Gwembe,5597
4303,1/1/2021,Southern,Kalomo,1038
4304,1/1/2021,Southern,Kazungula,933
4305,1/1/2021,Southern,Livingstone,165
4306,1/1/2021,Southern,Mazabuka,242
4307,1/1/2021,Southern,Monze,229
4308,1/1/2021,Southern,Namwala,153
4309,1/1/2021,Southern,Pemba,592
4310,1/1/2021,Southern,Siavonga,801
4311,1/1/2021,Southern,Sinazongwe,7258
4312,1/1/2021,Southern,Zimba,324
4313,1/1/2021,Western,Kalabo,13670
4314,1/1/2021,Western,Kaoma,19876
4315,1/1/2021,Western,Limulunga,6469
4316,1/1/2021,Western,Luampa,12653
4317,1/1/2021,Western,Lukulu,11521
4318,1/1/2021,Western,Mitete,2944
4319,1/1/2021,Western,Mongu,10018
4320,1/1/2021,Western,Mulobezi,6537
4321,1/1/2021,Western,Mwandi,2201
4322,1/1/2021,Western,Nalolo,5087
4323,1/1/2021,Western,Nkeyema,6735
4324,1/1/2021,Western,Senanga,13076
4325,1/1/2021,Western,Sesheke,6525
4326,1/1/2021,Western,Shang'ombo,5127
4327,1/1/2021,Western,Sikongo,3475
4328,1/1/2021,Western,Sioma,6862
4329,1/1/2021,NA,NA,27
4330,2/1/2021,Central,Chibombo,3554
4331,2/1/2021,Central,Chisamba,2550
4332,2/1/2021,Central,Chitambo,5697
4333,2/1/2021,Central,Itezhi-tezhi,578
4334,2/1/2021,Central,Kabwe,6425
4335,2/1/2021,Central,Kapiri-Mposhi,14089
4336,2/1/2021,Central,Luano,4468
4337,2/1/2021,Central,Mkushi,5484
4338,2/1/2021,Central,Mumbwa,2852
4339,2/1/2021,Central,Ngabwe,2867
4340,2/1/2021,Central,Serenje,14910
4341,2/1/2021,Central,Shibuyunji,227
4342,2/1/2021,Copperbelt,Chililabombwe,9170
4343,2/1/2021,Copperbelt,Chingola,8549
4344,2/1/2021,Copperbelt,Kalulushi,6672
4345,2/1/2021,Copperbelt,Kitwe,10783
4346,2/1/2021,Copperbelt,Luanshya,10267
4347,2/1/2021,Copperbelt,Lufwanyama,10261
4348,2/1/2021,Copperbelt,Masaiti,1987
4349,2/1/2021,Copperbelt,Mpongwe,9571
4350,2/1/2021,Copperbelt,Mufulira,6058
4351,2/1/2021,Copperbelt,Ndola,12839
4352,2/1/2021,Eastern,Chadiza,8605
4353,2/1/2021,Eastern,Chasefu,15517
4354,2/1/2021,Eastern,Chipangali,18101
4355,2/1/2021,Eastern,Chipata,15185
4356,2/1/2021,Eastern,Kasenengwa,4263
4357,2/1/2021,Eastern,Katete,4493
4358,2/1/2021,Eastern,Lumezi,9576
4359,2/1/2021,Eastern,Lundazi,7792
4360,2/1/2021,Eastern,Lusangazi,2595
4361,2/1/2021,Eastern,Mambwe,5541
4362,2/1/2021,Eastern,Nyimba,8344
4363,2/1/2021,Eastern,Petauke,8985
4364,2/1/2021,Eastern,Sinda,1733
4365,2/1/2021,Eastern,Vubwi,8876
4366,2/1/2021,Luapula,Chembe,4036
4367,2/1/2021,Luapula,Chienge,4082
4368,2/1/2021,Luapula,Chifunabuli,9122
4369,2/1/2021,Luapula,Chipili,1903
4370,2/1/2021,Luapula,Kawambwa,7313
4371,2/1/2021,Luapula,Lunga,773
4372,2/1/2021,Luapula,Mansa,14451
4373,2/1/2021,Luapula,Milenge,3947
4374,2/1/2021,Luapula,Mwansabombwe,3014
4375,2/1/2021,Luapula,Mwense,6631
4376,2/1/2021,Luapula,Nchelenge,7856
4377,2/1/2021,Luapula,Samfya,7018
4378,2/1/2021,Lusaka,Chilanga,223
4379,2/1/2021,Lusaka,Chirundu,978
4380,2/1/2021,Lusaka,Chongwe,2020
4381,2/1/2021,Lusaka,Kafue,1131
4382,2/1/2021,Lusaka,Luangwa,970
4383,2/1/2021,Lusaka,Lusaka,1780
4384,2/1/2021,Lusaka,Rufunsa,7055
4385,2/1/2021,Muchinga,Chama,7468
4386,2/1/2021,Muchinga,Chinsali,9614
4387,2/1/2021,Muchinga,Isoka,5731
4388,2/1/2021,Muchinga,Kanchibiya,3283
4389,2/1/2021,Muchinga,Lavushimanda,3300
4390,2/1/2021,Muchinga,Mafinga,3939
4391,2/1/2021,Muchinga,Mpika,13133
4392,2/1/2021,Muchinga,Nakonde,5349
4393,2/1/2021,Muchinga,Shiwang'andu,4161
4394,2/1/2021,Northern,Chilubi,4318
4395,2/1/2021,Northern,Kaputa,2070
4396,2/1/2021,Northern,Kasama,11891
4397,2/1/2021,Northern,Lunte,2666
4398,2/1/2021,Northern,Lupososhi,3231
4399,2/1/2021,Northern,Luwingu,4467
4400,2/1/2021,Northern,Mbala,3445
4401,2/1/2021,Northern,Mporokoso,1740
4402,2/1/2021,Northern,Mpulungu,4237
4403,2/1/2021,Northern,Mungwi,9567
4404,2/1/2021,Northern,Nsama,2376
4405,2/1/2021,Northern,Senga,2480
4406,2/1/2021,Northwestern,Chavuma,3936
4407,2/1/2021,Northwestern,Ikelenge,1883
4408,2/1/2021,Northwestern,Kabompo,3108
4409,2/1/2021,Northwestern,Kalumbila,10757
4410,2/1/2021,Northwestern,Kasempa,9248
4411,2/1/2021,Northwestern,Manyinga,3757
4412,2/1/2021,Northwestern,Mufumbwe,9461
4413,2/1/2021,Northwestern,Mushindamo,709
4414,2/1/2021,Northwestern,Mwinilunga,4087
4415,2/1/2021,Northwestern,Solwezi,11847
4416,2/1/2021,Northwestern,Zambezi,9725
4417,2/1/2021,Southern,Chikankata,1086
4418,2/1/2021,Southern,Choma,707
4419,2/1/2021,Southern,Gwembe,4670
4420,2/1/2021,Southern,Kalomo,955
4421,2/1/2021,Southern,Kazungula,1108
4422,2/1/2021,Southern,Livingstone,148
4423,2/1/2021,Southern,Mazabuka,136
4424,2/1/2021,Southern,Monze,234
4425,2/1/2021,Southern,Namwala,77
4426,2/1/2021,Southern,Pemba,604
4427,2/1/2021,Southern,Siavonga,917
4428,2/1/2021,Southern,Sinazongwe,6075
4429,2/1/2021,Southern,Zimba,191
4430,2/1/2021,Western,Kalabo,9755
4431,2/1/2021,Western,Kaoma,15287
4432,2/1/2021,Western,Limulunga,5594
4433,2/1/2021,Western,Luampa,10457
4434,2/1/2021,Western,Lukulu,7488
4435,2/1/2021,Western,Mitete,3408
4436,2/1/2021,Western,Mongu,8119
4437,2/1/2021,Western,Mulobezi,8417
4438,2/1/2021,Western,Mwandi,2987
4439,2/1/2021,Western,Nalolo,5527
4440,2/1/2021,Western,Nkeyema,5882
4441,2/1/2021,Western,Senanga,9185
4442,2/1/2021,Western,Sesheke,6787
4443,2/1/2021,Western,Shang'ombo,7071
4444,2/1/2021,Western,Sikongo,2557
4445,2/1/2021,Western,Sioma,7835
4446,2/1/2021,NA,NA,42
4447,3/1/2021,Central,Chibombo,3466
4448,3/1/2021,Central,Chisamba,5552
4449,3/1/2021,Central,Chitambo,6868
4450,3/1/2021,Central,Itezhi-tezhi,921
4451,3/1/2021,Central,Kabwe,6411
4452,3/1/2021,Central,Kapiri-Mposhi,21173
4453,3/1/2021,Central,Luano,7655
4454,3/1/2021,Central,Mkushi,13072
4455,3/1/2021,Central,Mumbwa,4980
4456,3/1/2021,Central,Ngabwe,3651
4457,3/1/2021,Central,Serenje,13766
4458,3/1/2021,Central,Shibuyunji,426
4459,3/1/2021,Copperbelt,Chililabombwe,6629
4460,3/1/2021,Copperbelt,Chingola,12151
4461,3/1/2021,Copperbelt,Kalulushi,7842
4462,3/1/2021,Copperbelt,Kitwe,11553
4463,3/1/2021,Copperbelt,Luanshya,14185
4464,3/1/2021,Copperbelt,Lufwanyama,11757
4465,3/1/2021,Copperbelt,Masaiti,12937
4466,3/1/2021,Copperbelt,Mpongwe,16189
4467,3/1/2021,Copperbelt,Mufulira,7633
4468,3/1/2021,Copperbelt,Ndola,12280
4469,3/1/2021,Eastern,Chadiza,11553
4470,3/1/2021,Eastern,Chasefu,22821
4471,3/1/2021,Eastern,Chipangali,25165
4472,3/1/2021,Eastern,Chipata,21318
4473,3/1/2021,Eastern,Kasenengwa,6038
4474,3/1/2021,Eastern,Katete,8506
4475,3/1/2021,Eastern,Lumezi,11157
4476,3/1/2021,Eastern,Lundazi,8700
4477,3/1/2021,Eastern,Lusangazi,2956
4478,3/1/2021,Eastern,Mambwe,Six Thousand Two Hundred and Eighty-One
4479,3/1/2021,Eastern,Nyimba,12687
4480,3/1/2021,Eastern,Petauke,11663
4481,3/1/2021,Eastern,Sinda,2781
4482,3/1/2021,Eastern,Vubwi,7739
4483,3/1/2021,Luapula,Chembe,4787
4484,3/1/2021,Luapula,Chienge,5310
4485,3/1/2021,Luapula,Chifunabuli,11282
4486,3/1/2021,Luapula,Chipili,2025
4487,3/1/2021,Luapula,Kawambwa,8417
4488,3/1/2021,Luapula,Lunga,747
4489,3/1/2021,Luapula,Mansa,22988
4490,3/1/2021,Luapula,Milenge,5125
4491,3/1/2021,Luapula,Mwansabombwe,3756
4492,3/1/2021,Luapula,Mwense,7064
4493,3/1/2021,Luapula,Nchelenge,8681
4494,3/1/2021,Luapula,Samfya,9748
4495,3/1/2021,Lusaka,Chilanga,280
4496,3/1/2021,Lusaka,Chirundu,1293
4497,3/1/2021,Lusaka,Chongwe,4094
4498,3/1/2021,Lusaka,Kafue,1535
4499,3/1/2021,Lusaka,Luangwa,1245
4500,3/1/2021,Lusaka,Lusaka,2261
4501,3/1/2021,Lusaka,Rufunsa,7754
4502,3/1/2021,Muchinga,Chama,12318
4503,3/1/2021,Muchinga,Chinsali,9659
4504,3/1/2021,Muchinga,Isoka,7692
4505,3/1/2021,Muchinga,Kanchibiya,5649
4506,3/1/2021,Muchinga,Lavushimanda,3763
4507,3/1/2021,Muchinga,Mafinga,7622
4508,3/1/2021,Muchinga,Mpika,11334
4509,3/1/2021,Muchinga,Nakonde,5334
4510,3/1/2021,Muchinga,Shiwang'andu,5201
4511,3/1/2021,Northern,Chilubi,5760
4512,3/1/2021,Northern,Kaputa,4626
4513,3/1/2021,Northern,Kasama,17547
4514,3/1/2021,Northern,Lunte,4018
4515,3/1/2021,Northern,Lupososhi,3497
4516,3/1/2021,Northern,Luwingu,6820
4517,3/1/2021,Northern,Mbala,4667
4518,3/1/2021,Northern,Mporokoso,2636
4519,3/1/2021,Northern,Mpulungu,5521
4520,3/1/2021,Northern,Mungwi,10370
4521,3/1/2021,Northern,Nsama,3250
4522,3/1/2021,Northern,Senga,2995
4523,3/1/2021,Northwestern,Chavuma,8132
4524,3/1/2021,Northwestern,Ikelenge,2288
4525,3/1/2021,Northwestern,Kabompo,9234
4526,3/1/2021,Northwestern,Kalumbila,9212
4527,3/1/2021,Northwestern,Kasempa,10177
4528,3/1/2021,Northwestern,Manyinga,8617
4529,3/1/2021,Northwestern,Mufumbwe,11721
4530,3/1/2021,Northwestern,Mushindamo,3
4531,3/1/2021,Northwestern,Mwinilunga,8204
4532,3/1/2021,Northwestern,Solwezi,9056
4533,3/1/2021,Northwestern,Zambezi,8065
4534,3/1/2021,Southern,Chikankata,725
4535,3/1/2021,Southern,Choma,739
4536,3/1/2021,Southern,Gwembe,4433
4537,3/1/2021,Southern,Kalomo,1196
4538,3/1/2021,Southern,Kazungula,1226
4539,3/1/2021,Southern,Livingstone,156
4540,3/1/2021,Southern,Mazabuka,282
4541,3/1/2021,Southern,Monze,222
4542,3/1/2021,Southern,Namwala,146
4543,3/1/2021,Southern,Pemba,1253
4544,3/1/2021,Southern,Siavonga,906
4545,3/1/2021,Southern,Sinazongwe,6681
